Prabhag,Sambhag,Bhag,Anchal,Sankul,Sanch Code,Sanch,Current,Reopen,Total,Support by,A/c Type,Remarks
P1,S.Purvottar,Barakghati,Silchar,Dwarbond,BHNE0233,Srikona,27,0,27,,,
P1,S.Purvottar,Barakghati,Silchar,Dwarbond,BHNE0234,Amraghat,23,0,23,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Balurghat,BHBG0511,Kotivarsa,28,0,28,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Balurghat,BHBG0512,Patiram,25,0,25,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Balurghat,BHBG0513,Kumarganj,26,0,26,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Tapan,BHBG0521,Kardaha,25,0,25,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Tapan,BHBG0522,Daralhat,28,0,28,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Tapan,BHBG0523,Tapan,23,0,23,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Fulbari,BHBG0533,Thangapara,25,0,25,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Balurghat,BHBG0514,Hilli,20,0,20,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Tapan,BHBG0524,Chakvrigu,24,0,24,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Fulbari,BHBG0531,Fulbari,26,0,26,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Fulbari,BHBG0532,Shibbari,25,0,25,,,
P2,Bengal,M.Bengal,Dakshin Dinajpur,Fulbari,BHBG0534,Buniadpur,25,0,25,,,
P2,Bengal,M.Bengal,Malda,Malda,BHBG0212,Jagdola,16,0,16,,,
P2,Bengal,M.Bengal,Malda,Bamangola,BHBG0213,Alal,25,0,25,,,
P2,Bengal,M.Bengal,Malda,Malda,BHBG0221,Kendpukur,21,0,21,,,
P2,Bengal,M.Bengal,Malda,Malda,BHBG0223,Tilasan,23,0,23,,,
P2,Bengal,M.Bengal,Malda,Malda,BHBG0224,Mahadebpur,29,0,29,,,
P2,Bengal,M.Bengal,Malda,Gazol,BHBG0231,Nalagola,30,0,30,,,
P2,Bengal,M.Bengal,Malda,Gazol,BHBG0232,Gazol,25,0,25,,,
P2,Bengal,M.Bengal,Malda,Malda,BHBG0233,Old Malda,17,0,17,,,
P2,Bengal,M.Bengal,Uttar Dinajpur,Kaliyaganj,BHBG111,Itahar,20,0,20,,,
P2,Bengal,M.Bengal,Uttar Dinajpur,Kaliyaganj,BHBG111,Kushmandi,23,2,25,,,
P2,Bengal,M.Bengal,Uttar Dinajpur,Kaliyaganj,BHBG111,Hemtabad,20,0,20,,,
P2,Bengal,M.Bengal,Uttar Dinajpur,Karandighi,BHBG112,Karandighi,20,0,20,,,
P2,Bengal,M.Bengal,Uttar Dinajpur,Karandighi,BHBG112,Bindol,20,3,23,,,
P2,Bengal,M.Bengal,Uttar Dinajpur,Karandighi,BHBG112,Chakulia,20,0,20,,,
P2,Bengal,M.Bengal,Uttar Dinajpur,Iswarpur,BHBG113,Iswarpur,23,0,23,,,
P2,Bengal,M.Bengal,Uttar Dinajpur,Iswarpur,BHBG113,Chopra,24,0,24,,,
P2,Bengal,M.Bengal,Uttar Dinajpur,Iswarpur,BHBG113,Darivit ,23,0,23,,,
P2,Bengal,M.Bengal,Birbhum ,Rampurhat ,BHBH0314,Bisnupur,20,0,20,,,
P2,Bengal,M.Bengal,Birbhum ,Rampurhat ,BHBH0315,Lohapur,20,0,20,,,
P2,Bengal,M.Bengal,Birbhum ,Rampurhat ,BHBH0316,Bataspur,20,0,20,,,
P2,Bengal,M.Bengal,Birbhum ,Rampurhat ,BHBH0311,Narayanpur,24,0,24,,,
P2,Bengal,M.Bengal,Birbhum ,Kotasur,BHBH0332,Mayureswar,27,0,27,,,
P2,Bengal,M.Bengal,Birbhum ,Kotasur,BHBH0331,Molleswer,23,0,23,,,
P2,Bengal,M.Bengal,Birbhum ,Kotasur,BHBH0334,Mayurakhi,25,0,25,,,
P2,Bengal,M.Bengal,Birbhum ,Kotasur,BHBH0335,Sainthia ,20,0,20,,,
P2,Bengal,M.Bengal,Birbhum ,Nalateswari,BHBH0324,Murarai,20,0,20,,,
P2,Bengal,M.Bengal,Birbhum,Nalateswari,BHBH0325,Kirnahar,23,0,23,,,
P2,Bengal,M.Bengal,Birbhum,Nalateswari,BHBH0322,Maa Chandramohi,25,0,25,,,
P2,Bengal,M.Bengal,Birbhum,Nalateswari,BHBH0323,Chandrapur,25,0,25,,,
P2,Bengal,M.Bengal,Murshidabad,Berhomepur,BHBG1711,Jalangi,22,0,22,,,
P2,Bengal,M.Bengal,Murshidabad,Berhomepur,BHBG1712,Beldanga,23,0,23,,,
P2,Bengal,M.Bengal,Murshidabad,Berhomepur,BHBG1713,Karna Subarna,20,0,20,,,
P2,Bengal,M.Bengal,Murshidabad,Azimganj,BHBG1721,Bhagabangola,23,0,23,,,
P2,Bengal,M.Bengal,Murshidabad,Azimganj,BHBG1722,Suti,20,0,20,,,
P2,Bengal,M.Bengal,Murshidabad,Azimganj,BHBG1723,Azimjung,23,0,23,,,
P2,Bengal,M.Bengal,Murshidabad,Khargram,BHBG1731,Khargram,23,0,23,,,
P2,Bengal,M.Bengal,Murshidabad,Khargram,BHBG1732,Nabagram,23,0,23,,,
P2,Bengal,M.Bengal,Murshidabad,Khargram,BHBG1733,Barawn,23,0,23,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Bashirhat,BHBG0812,Hingalganj,20,0,20,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Bashirhat,BHBG0813,SandeshKhali-1,19,0,19,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Bangaon,BHBG0821,Habra,19,0,19,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Bangaon,BHBG0822,Gayghat,20,0,20,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Bangaon,BHBG0823,Bagdah,19,0,19,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Machlandapur,BHBG0831,Swarupnagar,18,0,18,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Machlandapur,BHBG0832,Baduria,21,0,21,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Machlandapur,BHBG0833,Hashnabad,22,0,22,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Machlandapur,BHBG0834,Hashnabad -2,20,0,20,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Baduria,BHBG0852,Baduria-2,19,0,19,,,
P2,Bengal,S.Bengal,Uttar 24 Pargana,Baduria,BHBG0853,Minakhan,20,0,20,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Tamralipta,BHBG0911,Mahishadal,27,0,27,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Tamralipta,BHBG0912,Sabang,30,0,30,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Tamralipta,BHBG0913,Bhagwanpur,20,0,20,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Subarnarekha,BHBG0921,Satma,22,0,22,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Subarnarekha,BHBG0922,Gopiballvpur,21,0,21,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Subarnarekha,BHBG0924,Narayangar,23,0,23,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Subarnarekha,BHBG0925,Keshiary,22,0,22,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Jangalmahal,BHBG0931,Silda,25,0,25,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Jangalmahal,BHBG0932,Banspahari,19,0,19,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Jangalmahal,BHBG0933,Jambani,19,0,19,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Jangalmahal,BHBG0934,Lodhasuli,24,0,24,,,
P2,Bengal,S.Bengal,Paschim Medinipur,Jangalmahal,BHBG0935,Ragra,30,0,30,,,
P2,Bengal,S.Bengal,Nadia,Krishnagar,BHBG1011,Chapra,25,0,25,,,
P2,Bengal,S.Bengal,Nadia,Krishnagar,BHBG1012,Karimpur,23,0,23,,,
P2,Bengal,S.Bengal,Nadia,Krishnagar,BHBG1013,Karimpur-1,22,0,22,,,
P2,Bengal,S.Bengal,Nadia,Jitpur,BHBG1021,Tehatta-1,24,0,24,,,
P2,Bengal,S.Bengal,Nadia,Jitpur,BHBG1022,Tehatta,22,0,22,,,
P2,Bengal,S.Bengal,Nadia,Jitpur,BHBG1023,Nakashipara,25,0,25,,,
P2,Bengal,S.Bengal,Nadia,Ranaghat,BHBG1031,Kaligang,25,0,25,,,
P2,Bengal,S.Bengal,Nadia,Ranaghat,BHBG1032,Krishnaganj,20,0,20,,,
P2,Bengal,S.Bengal,Nadia,Ranaghat,BHBG1033,chakda,25,0,25,,,
P2,Bengal,S.Bengal,Nadia,Ranaghat,BHBG1034,Ranaghat-1,26,0,26,,,
P2,Bengal,S.Bengal,Purulia,Purulia,BHBG0614,Joychandi,25,0,25,,,
P2,Bengal,S.Bengal,Purulia,Kansabati,BHBG0631,MaaSilabati,25,0,25,,,
P2,Bengal,S.Bengal,Purulia,Kansabati,BHBG0632,MaaKalyaneswari,25,0,25,,,
P2,Bengal,S.Bengal,Purulia,Kansabati,BHBG0633,Boro,30,0,30,,,
P2,Bengal,S.Bengal,Purulia,Kumari,BHBG0641,Joynagar,29,0,29,,,
P2,Bengal,S.Bengal,Purulia,Kumari,BHBG0642,Bari,26,0,26,,,
P2,Bengal,S.Bengal,Purulia,Kumari,BHBG0643,Duyarsani,30,0,30,,,
P2,Bengal,S.Bengal,Purulia,Ajodhya,BHBG0651,Arsha,26,0,26,,,
P2,Bengal,S.Bengal,Purulia,Ajodhya,BHBG0653,Bagmundi,30,0,30,,,
P2,Bengal,S.Bengal,Purulia,Ajodhya,BHBG0652,Balarampur,30,0,30,,,
P2,Bengal,S.Bengal,Purulia,Purulia,BHBG0613,Dighi,29,0,29,,,
P2,Bengal,S.Bengal,Purulia,Purulia,BHBG0612,Rakab (Hura),30,0,30,,,
P2,Bengal,S.Bengal,Dakshin 24 Pargana,Daimond Habra,BHBG0111,Falta,22,0,22,,,
P2,Bengal,S.Bengal,Dakshin 24 Pargana,Daimond Habra,BHBG0112,Patharpratima,25,0,25,,,
P2,Bengal,S.Bengal,Dakshin 24 Pargana,Sagar,BHBG0121,Kakdip,26,0,26,,,
P2,Bengal,S.Bengal,Dakshin 24 Pargana,Sagar,BHBG0122,Namkhana,24,0,24,,,
P2,Bengal,S.Bengal,Dakshin 24 Pargana,Sagar,BHBG0123,Gangasagar,23,0,23,,,
P2,Bengal,S.Bengal,Dakshin 24 Pargana,Sundarban,BHBG0131,Canning 1,25,0,25,,,
P2,Bengal,S.Bengal,Dakshin 24 Pargana,Sundarban,BHBG0132,Basanti,23,0,23,,,
P2,Bengal,S.Bengal,Dakshin 24 Pargana,Sundarban,BHBG0133,Gosaba,24,1,25,,,
P2,Bengal,S.Bengal,Dakshin 24 Pargana,Sundarban,BHBG0134,Kultali,24,0,24,,,
P2,Bengal,S.Bengal,Bankura,Borjora,BHBG1311,Barjora,23,0,23,,,
P2,Bengal,S.Bengal,Bankura,Borjora,BHBG1312,Gangajal Ghati,22,0,22,,,
P2,Bengal,S.Bengal,Bankura,Borjora,BHBG1313,Majuria,24,0,24,,,
P2,Bengal,S.Bengal,Bankura,Jhati Pahari,BHBG1321,Jhatipahari,27,0,27,,,
P2,Bengal,S.Bengal,Bankura,Jhati Pahari,BHBG1322,Chhatna,27,0,27,,,
P2,Bengal,S.Bengal,Bankura,Jhati Pahari,BHBG1323,Saltora,23,0,23,,,
P2,Bengal,S.Bengal,Bankura,Raipur,BHBG1331,Fulkusma,25,0,25,,,
P2,Bengal,S.Bengal,Bankura,Raipur,BHBG1332,Khatra,25,0,25,,,
P2,Bengal,S.Bengal,Bankura,Raipur,BHBG1333,Ranibandh,21,0,21,,,
P2,Bengal,N.Bengal,Cooch Bihar,Cooch Behar,BHBG1211,Shalbari ,29,0,29,,,
P2,Bengal,N.Bengal,Cooch Bihar,Cooch Behar,BHBG1212,Boxirhat ,20,0,20,,,
P2,Bengal,N.Bengal,Cooch Bihar,Cooch Behar,BHBG1213,Tufanganj ,22,0,22,,,
P2,Bengal,N.Bengal,Cooch Bihar,Dinhata,BHBG1221,Dewanhat ,24,1,25,,,
P2,Bengal,N.Bengal,Cooch Bihar,Dinhata,BHBG1224,Gitadha ,22,0,22,,,
P2,Bengal,N.Bengal,Cooch Bihar,Dinhata,BHBG1222,Dinhata ,20,0,20,,,
P2,Bengal,N.Bengal,Cooch Bihar,Dinhata,BHBG1223,Sital,23,0,23,,,
P2,Bengal,N.Bengal,Cooch Bihar,Mathavanga,BHBG1231,Sitalkuchi ,22,0,22,,,
P2,Bengal,N.Bengal,Cooch Bihar,Mathavanga,BHBG1232,Mathabhanga ,22,0,22,,,
P2,Bengal,N.Bengal,Cooch Bihar,Mathavanga,BHBG1233,Mekhliganj ,20,0,20,,,
P2,Bengal,N.Bengal,Alipurduar,Alipurduar,BHBG0411,Hatipata,19,0,19,,,
P2,Bengal,N.Bengal,Alipurduar,Alipurduar,BHBG0413,Baburhat,19,0,19,,,
P2,Bengal,N.Bengal,Alipurduar,Alipurduar,BHBG0414,Kumargram,18,0,18,,,
P2,Bengal,N.Bengal,Alipurduar,Hasimara,BHBG0421,Hasimara,28,0,28,,,
P2,Bengal,N.Bengal,Alipurduar,Hasimara,BHBG0422,Kalchani,19,0,19,,,
P2,Bengal,N.Bengal,Alipurduar,Hasimara,BHBG0423,Birpara,20,0,20,,,
P2,Bengal,N.Bengal,Alipurduar,Binnaguri,BHBG0441,Binnaguri,20,0,20,,,
P2,Bengal,N.Bengal,Alipurduar,Binnaguri,BHBG0442,Madarihat,21,0,21,,,
P2,Bengal,N.Bengal,Alipurduar,Binnaguri,BHBG0443,Banarhat,20,0,20,,,
P2,Bengal,N.Bengal,Naxalbari,Ghoshpukur,BHBG0743,Matigara,14,0,14,,,
P2,Bengal,N.Bengal,Naxalbari,Ghoshpukur,BHBG0742,Ghospukur,13,1,14,,,
P2,Bengal,N.Bengal,Naxalbari,Ghoshpukur,BHBG0741,Chathat,28,2,30,,,
P2,Bengal,N.Bengal,Naxalbari,Bagdogra,BHBG0711,Kharibari,16,0,16,,,
P2,Bengal,N.Bengal,Naxalbari,Bagdogra,BHBG0712,Naxalbari,15,0,15,,,
P2,Bengal,N.Bengal,Naxalbari,Pedung,BHBG0723,Algara,11,0,11,,,
P2,Bengal,N.Bengal,Naxalbari,Rajganj,BHBG0733,Oodlabari,10,2,12,,,
P2,Bengal,N.Bengal,Naxalbari,Pedung,BHBG0721,Kagey,11,0,11,,,
P2,Bengal,N.Bengal,Naxalbari,Pedung,BHBG0722,Gorubathan,0,11,11,,,
P2,Bengal,N.Bengal,Naxalbari,Rajganj,BHBG0731,Rajganj,11,0,11,,,
P2,Bengal,N.Bengal,Naxalbari,Rajganj,BHBG0732,Ambari,10,0,10,,, 
P2,Odisha,E. Odisha,Keonjhar,Keonjhar,BHOR0611,Telkoi,17,3,20,,,
P2,Odisha,E. Odisha,Keonjhar,Keonjhar,BHOR0612,Bansapal,20,0,20,,,
P2,Odisha,E. Odisha,Keonjhar,Keonjhar,BHOR0613,Harichandanpur,18,1,19,,,
P2,Odisha,E. Odisha,Keonjhar,Keonjhar,BHOR0614,Padmapur,17,2,19,,,
P2,Odisha,E. Odisha,Keonjhar,Jhumpura,BHOR0621,Champua,20,0,20,,,
P2,Odisha,E. Odisha,Keonjhar,Jhumpura,BHOR0624,Joda,13,1,14,,,
P2,Odisha,E. Odisha,Keonjhar,Jhumpura,BHOR0623,Jhumpura,22,0,22,,,
P2,Odisha,E. Odisha,Keonjhar,Ghatagaon,BHOR0631,Ghatgaon,16,1,17,,,
P2,Odisha,E. Odisha,Keonjhar,Ghatagaon,BHOR0632,Ghasipura,19,2,21,,,
P2,Odisha,E. Odisha,Keonjhar,Ghatagaon,BHOR0633,Hatadihi,16,0,16,,,
P2,Odisha,E. Odisha,Keonjhar,Ghatagaon,BHOR0634,Saharpada,27,0,27,,,
P2,Odisha,E. Odisha,Keonjhar,Turumunga,BHOR0641,Anandapur,19,0,19,,,
P2,Odisha,E. Odisha,Keonjhar,Turumunga,BHOR0642,Turumunga,16,1,17,,,
P2,Odisha,E. Odisha,Keonjhar,Turumunga,BHOR0644,Benamunda,18,1,19,,,
P2,Odisha,E. Odisha,Keonjhar,Turumunga,BHOR0643,Janghira,20,2,22,,,
P2,Odisha,E. Odisha,Keonjhar ,Jhumpura,BHOR0622,Patna,19,0,19,,,
P2,Odisha,E. Odisha,Dhenkanal,Dhenkanal,BHOR0912,Gondia,17,3,20,,,
P2,Odisha,E. Odisha,Dhenkanal,Dhenkanal,BHOR0913,Rasol,22,1,23,,,
P2,Odisha,E. Odisha,Dhenkanal,Dhenkanal,BHOR0914,Khajurikata,18,2,20,,,
P2,Odisha,E. Odisha,Dhenkanal,K. Nagar,BHOR0922,Parjang,22,0,22,,,
P2,Odisha,E. Odisha,Dhenkanal,K. Nagar,BHOR0923,Dhenkanal Sadar,20,1,21,,,
P2,Odisha,E. Odisha,Dhenkanal,K. Nagar,BHOR0924,Kankadahad,22,0,22,,,
P2,Odisha,E. Odisha,Dhenkanal,K. Nagar,BHOR0925,Kamakshya Nagar,21,0,21,,,
P2,Odisha,E. Odisha,Dhenkanal,Narsingpur,BHOR0931,Odapada,19,4,23,,,
P2,Odisha,E. Odisha,Dhenkanal,Narsingpur,BHOR0932,Narsingpur,20,1,21,,,
P2,Odisha,E. Odisha,Dhenkanal,Narsingpur,BHOR0933,Haripur,21,0,21,,,
P2,Odisha,E. Odisha,Angul,Athmallik,BHOR0314,Boudh,24,0,24,,,
P2,Odisha,E. Odisha,Angul,Athamallik,BHOR0311,Athmallik,24,0,24,,,
P2,Odisha,E. Odisha,Angul,Athamallik,BHOR0312,Kishornagar,23,2,25,,,
P2,Odisha,E. Odisha,Angul,Khamar,BHOR0324,Barkote,25,0,25,,,
P2,Odisha,E. Odisha,Angul,Rengali,BHOR0334,Balam,23,0,23,,,
P2,Odisha,E. Odisha,Angul ,Athamallik,BHOR0313,Jagannathpur,21,2,23,,,
P2,Odisha,E. Odisha,Angul ,Khamar,BHOR0321,Khamar,18,2,20,,,
P2,Odisha,E. Odisha,Angul,Khamar,BHOR0322,Mahabirod,20,0,20,,,
P2,Odisha,E. Odisha,Angul,Khamar,BHOR0323,Pallahara,21,1,22,,,
P2,Odisha,E. Odisha,Angul,Rengali,BHOR0331,Rengali,22,0,22,,,
P2,Odisha,E. Odisha,Angul,Rengali,BHOR0332,Chhendipada,22,3,25,,,
P2,Odisha,E. Odisha,Angul,Rengali,BHOR0333,Boinda,22,0,22,,,
P2,Odisha,E. Odisha,Baripada,Thakurmunda,BHOR0427,Mitrapur,15,4,19,,,
P2,Odisha,E. Odisha,Baripada,Udala,BHOR0411,Udala,11,8,19,,,
P2,Odisha,E. Odisha,Baripada,Thakurmunda,BHOR0424,Thakurmunda,14,2,16,,,
P2,Odisha,E. Odisha,Baripada,Thakurmunda,BHOR0426,Ishwarpur,15,2,17,,,
P2,Odisha,E. Odisha,Baripada,Udala,BHOR0413,Sarat,14,1,15,,,
P2,Odisha,E. Odisha,Baripada,Udala,BHOR0414,Khunta,14,4,18,,,
P2,Odisha,E. Odisha,Baripada,Nilagiri,BHOR0431,Oupada,18,1,19,,,
P2,Odisha,E. Odisha,Baripada,Nilagiri,BHOR0432,Khaira,19,0,19,,,
P2,Odisha,E. Odisha,Baripada,Nilagiri,BHOR0433,Nilagiri,17,1,18,,,
P2,Odisha,E. Odisha,Baripada,Nilagiri,BHOR0434,GB Nagar,15,4,19,,,
P2,Odisha,E. Odisha,Baripada,Kuliana,BHOR0442,Badasahi,17,1,18,,,
P2,Odisha,E. Odisha,Baripada,Thakurmunda,BHOR0425,Suliapada,14,3,17,,,
P2,Odisha,E. Odisha,Baripada,Kuliana,BHOR0444,Kuliana,17,1,18,,,
P2,Odisha,E. Odisha,Baripada,Kuliana,BHOR0441,Chitrada,19,0,19,,,
P2,Odisha,E. Odisha,Baripada,Kuliana,BHOR0443,Shyamakhunta,17,2,19,,,
P2,Odisha,E. Odisha,Baripada,Udala,BHOR0412,Kaptipada,17,2,19,,,
P2,Odisha,E. Odisha,Rairangpur,Rairangpur,BHOR1211,Badampahar,21,1,22,,,
P2,Odisha,E. Odisha,Rairangpur,Rairangpur,BHOR1212,Saraskana,23,0,23,,,
P2,Odisha,E. Odisha,Rairangpur,Rairangpur,BHOR1213,Rairangpur,22,0,22,,,
P2,Odisha,E. Odisha,Rairangpur,Karanjia,BHOR1221,Karanjia,22,1,23,,,
P2,Odisha,E. Odisha,Rairangpur,Karanjia,BHOR1222,Jashipur,21,2,23,,,
P2,Odisha,E. Odisha,Rairangpur,Karanjia,BHOR1223,Bangriposi,21,1,22,,,
P2,Odisha,E. Odisha,Rairangpur,Karanjia,BHOR1224,Sukruli,21,1,22,,,
P2,Odisha,E. Odisha,Rairangpur,Rairangpur,BHOR1214,Bisoi,23,1,24,,,
P2,Odisha,E. Odisha,Rairangpur,Bahalda,BHOR1232,Bijatala,21,3,24,,,
P2,Odisha,E. Odisha,Rairangpur,Bahalda,BHOR1233,Jamda,23,1,24,,,
P2,Odisha,E. Odisha,Rairangpur,Bahalda,BHOR1231,Bahalda,21,2,23,,,
P2,Odisha,S. Odisha,Raygada,Kashipur,BHOR1511,Kashipur,7,4,11,,,
P2,Odisha,S. Odisha,Raygada,Kashipur,BHOR1512,Kalyansingpur,8,2,10,,,
P2,Odisha,S. Odisha,Raygada,Kashipur,BHOR1513,Bisamkatak,10,1,11,,,
P2,Odisha,S. Odisha,Raygada,Kashipur,BHOR1514,Kolhnara,4,7,11,,,
P2,Odisha,S. Odisha,Raygada,Padampur,BHOR1521,Padampur,9,1,10,,,
P2,Odisha,S. Odisha,Raygada,Padampur,BHOR1522,Gunupur,8,2,10,,,
P2,Odisha,S. Odisha,Raygada,Muniguda,BHOR1531,Muniguda,6,4,10,,,
P2,Odisha,S. Odisha,Raygada,Padampur,BHOR1523,Ramnaguda,8,2,10,,,
P2,Odisha,S. Odisha,Raygada,Padampur,BHOR1524,Gudari,5,7,12,,,
P2,Odisha,S. Odisha,Raygada,Paralakhemundi,BHOR1542,Kasinagar,6,7,13,,,
P2,Odisha,S. Odisha,Raygada,Paralakhemundi,BHOR1541,Paralakhemundi,2,10,12,,,
P2,Odisha,S. Odisha,Raygada,Paralakhemundi,BHOR1543,Raygada,9,1,10,,,
P2,Odisha,S. Odisha,Malkangiri,Malkangiri,BHOR1411,Malkangiri,7,9,16,,,
P2,Odisha,S. Odisha,Malkangiri,Malkangiri,BHOR1412,Kalimela,9,11,20,,,
P2,Odisha,S. Odisha,Malkangiri,Malkangiri,BHOR1413,Kurkunda,10,12,22,,,
P2,Odisha,S. Odisha,Malkangiri,Malkangiri,BHOR1414,Kudmulguma,14,7,21,,,
P2,Odisha,S. Odisha,Malkangiri,M.V.79,BHOR1421,M.V.79,7,14,21,,,
P2,Odisha,S. Odisha,Malkangiri,M.V.79,BHOR1422,Chitrakonda,12,13,25,,,
P2,Odisha,S. Odisha,Malkangiri,Podia,BHOR1431,Podia,7,18,25,,,
P2,Odisha,S. Odisha,Malkangiri,M.V.79,BHOR1423,Matili,13,11,24,,,
P2,Odisha,S. Odisha,Malkangiri,M.V.79,BHOR1424,Khairiput,16,2,18,,,
P2,Odisha,S. Odisha,Nawarangpur,Boriguma,BHOR1111,Boriguma,15,7,22,,,
P2,Odisha,S. Odisha,Nawarangpur,Boriguma,BHOR1112,Kundra,22,1,23,,,
P2,Odisha,S. Odisha,Nawarangpur,Nawarangpur,BHOR1121,Tentulikhunti,19,3,22,,,
P2,Odisha,S. Odisha,Nawarangpur,Nawarangpur,BHOR1122,Kodinga,17,4,21,,,
P2,Odisha,S. Odisha,Nawarangpur,Nawarangpur,BHOR1123,Nandahandi,21,2,23,,,
P2,Odisha,S. Odisha,Nawrangpur,Umarkot,BHOR1131,Papadahandi,19,2,21,,,
P2,Odisha,S. Odisha,Nawrangpur,Umarkot,BHOR1132,Dabugaon,21,0,21,,,
P2,Odisha,S. Odisha,Nawrangpur,Umarkot,BHOR1133,Umarkot,13,6,19,,,
P2,Odisha,S. Odisha,Nawrangpur,Umarkot,BHOR1134,Chandahandi,19,0,19,,,
P2,Odisha,S. Odisha,Nawrangpur,Jharigaon,BHOR1141,Jharigaon,17,3,20,,,
P2,Odisha,S. Odisha,Nawrangpur,Jharigaon,BHOR1142,Raighar,18,2,20,,,
P2,Odisha,S. Odisha,Nawrangpur,Jharigaon,BHOR1143,Nawarangpur,18,4,22,,,
P2,Odisha,S. Odisha,Nawarangpur ,Boriguma,BHOR1113,Kotpad,17,4,21,,,
P2,Odisha,S. Odisha,Phulbani,G.Udaygiri,BHOR1011,Tikabali,9,6,15,,,
P2,Odisha,S. Odisha,Phulbani,G.Udaygiri,BHOR1012,G.Udaygiri,13,1,14,,,
P2,Odisha,S. Odisha,Phulbani,G.Udaygiri,BHOR1013,Raikia,12,3,15,,,
P2,Odisha,S. Odisha,Phulbani,Baliguda,BHOR1021,Baliguda,9,6,15,,,
P2,Odisha,S. Odisha,Phulbani,Baliguda,BHOR1022,Tumudibandha,8,6,14,,,
P2,Odisha,S. Odisha,Phulbani,Baliguda,BHOR1023,Kotagada,10,4,14,,,
P2,Odisha,S. Odisha,Phulbani,Mohana,BHOR1041,Chandiput,14,2,16,,,
P2,Odisha,S. Odisha,Phulbani,Mohana,BHOR1042,Adava,9,5,14,,,
P2,Odisha,S. Odisha,Phulbani,Mohana,BHOR1043,R.Udaygiri,12,3,15,,,
P2,Odisha,S. Odisha,Phulbani,Daringbadi,BHOR1031,Daringbadi,11,5,16,,,
P2,Odisha,S. Odisha,Phulbani,Daringbadi,BHOR1032,Nuagaon,9,5,14,,,
P2,Odisha,S. Odisha,Phulbani,Daringbadi,BHOR1033,Phiringia,10,5,15,,,
P2,Odisha,W. Odisha,Rourkela ,Rourkela,BHOR0121,Bisra,19,2,21,,,
P2,Odisha,W. Odisha,Rourkela ,Rourkela,BHOR0123,Kaurmunda,23,1,24,,,
P2,Odisha,W. Odisha,Rourkela,Lahunipara,BHOR0111,Lahunipara,24,0,24,,,
P2,Odisha,W. Odisha,Rourkela,Lahunipara,BHOR0113,Bonai,22,2,24,,,
P2,Odisha,W. Odisha,Rourkela,Lahunipara,BHOR0112,Gurundia,22,1,23,,,
P2,Odisha,W. Odisha,Rourkela,Lahunipara,BHOR0115,Rajgangpur-1,25,0,25,,,
P2,Odisha,W. Odisha,Rourkela,Rourkela,BHOR0122,Nuagaon,21,2,23,,,
P2,Odisha,W. Odisha,Rourkela,Rourkela,BHOR0124,Lathikata,17,5,22,,,
P2,Odisha,W. Odisha,Rourkela,Jarangloi,BHOR0131,Jarangloi,23,0,23,,,
P2,Odisha,W. Odisha,Rourkela,Jarangloi,BHOR0133,Kutra,25,0,25,,,
P2,Odisha,W. Odisha,Rourkela,Jarangloi,BHOR0134,Rajgangpur-2,19,5,24,,,
P2,Odisha,W. Odisha,Rourkela,Jarangloi,BHOR0135,Birmitrapur,23,2,25,,,
P2,Odisha,W. Odisha,Rourkela,Sundargarh,BHOR0141,Koira,18,6,24,,,
P2,Odisha,W. Odisha,Rourkela,Sundargarh,BHOR0142,Birkera,15,10,25,,,
P2,Odisha,W. Odisha,Balangir,Balangir,BHOR0714,Agalpur,21,0,21,,,
P2,Odisha,W. Odisha,Balangir,Balangir,BHOR0712,Patherchepa,17,4,21,,,
